protoudp,dportWell-known,dportUnspecified,dportRegistered,dportDynamic/Private,sportWell-known,sportUnspecified,sportRegistered,sportDynamic/Private,prototcp,protorarp,protoigmp,protoicmp,protoarp,dur,pkts,bytes,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category
0,0,0,1,0,0,0,1,0,1,0,0,0,0,4.1e-05,2,120,1,1,60,60,48780.487804878045,24390.243902439022,24390.243902439022,1,4
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000128,2,120,1,1,60,60,15625.0,7812.5,7812.5,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.143403,2,227,1,1,76,151,13.946709622532303,6.973354811266152,6.973354811266152,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.684788,4,240,4,0,240,0,0.5205088286104964,0.5205088286104964,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.847783,2,120,2,0,120,0,0.4125597205980548,0.4125597205980548,0.0,1,2
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000212,2,120,1,1,60,60,9433.962264150943,4716.981132075472,4716.981132075472,1,4
0,1,0,0,0,0,0,0,1,1,0,0,0,0,22.693098,10,1652,6,4,886,766,0.4406626190923778,0.2643975714554267,0.1762650476369511,1,1
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1456.749512,6,1629,6,0,1629,0,0.0041187588879041,0.0041187588879041,0.0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.685557,4,240,4,0,240,0,0.5204567476371589,0.5204567476371589,0.0,1,2
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.183429,2,120,2,0,120,0,0.3858449686491316,0.3858449686491316,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,29.836016,10,1578,6,4,812,766,0.335165392055025,0.201099235233015,0.13406615682201,1,1
1,0,0,1,0,0,0,1,0,0,0,0,0,0,6.7e-05,1,60,1,0,60,0,14925.373134328358,14925.373134328358,0.0,1,3
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.00308,2,120,1,1,60,60,649.3506493506494,324.6753246753247,324.6753246753247,1,4
0,1,0,0,0,0,0,0,1,1,0,0,0,0,18.842928,10,2426,6,4,1030,1396,0.5307030839368488,0.3184218503621093,0.2122812335747395,1,1
0,0,0,1,0,0,0,0,1,1,0,0,0,0,6.5e-05,2,120,1,1,60,60,30769.230769230773,15384.615384615388,15384.615384615388,1,4
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.00109,2,120,1,1,60,60,1834.8623853211009,917.4311926605504,917.4311926605504,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.681898,4,240,4,0,240,0,0.5207046487729985,0.5207046487729985,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.249351,4,240,4,0,240,0,0.4848866292633201,0.4848866292633201,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.833961,2,120,2,0,120,0,0.4137393743971041,0.4137393743971041,0.0,1,2
1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.139277,2,684,2,0,684,0,1.755499321060637,1.755499321060637,0.0,1,4
1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.2e-05,1,60,1,0,60,0,83333.33333333333,83333.33333333333,0.0,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,59.144264,10,2154,6,4,758,1396,0.1690781036686837,0.1014468622012102,0.0676312414674735,1,1
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000163,2,120,1,1,60,60,12269.938650306747,6134.969325153375,6134.969325153375,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.224037,2,519,1,1,74,445,8.927096863464518,4.463548431732259,4.463548431732259,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.038566,2,176,2,0,176,0,0.3969383352326832,0.3969383352326832,0.0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.686878,4,240,4,0,240,0,0.5203673064669427,0.5203673064669427,0.0,1,2
1,0,0,1,0,0,0,1,0,0,0,0,0,0,7.2e-05,1,60,1,0,60,0,13888.888888888889,13888.888888888889,0.0,1,3
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.171447,2,120,2,0,120,0,0.3867389533335641,0.3867389533335641,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,26.89554,10,1613,6,4,847,766,0.3718088575280511,0.2230853145168306,0.1487235430112204,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.245282,4,240,4,0,240,0,0.4851259180704796,0.4851259180704796,0.0,1,2
0,1,0,0,0,1,0,0,0,1,0,0,0,0,957.637512,12448,11039497,12448,0,11039497,0,12.99865538266425,12.99865538266425,0.0,0,0
0,1,0,0,0,0,0,1,0,1,0,0,0,0,53.249645,10,1552,6,4,786,766,0.1877946791945749,0.1126768075167449,0.0751178716778299,1,1
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000115,2,120,1,1,60,60,17391.304347826088,8695.652173913044,8695.652173913044,1,3
1,1,0,0,0,0,0,0,1,0,0,0,0,0,8.997611,8,704,8,0,704,0,0.8891249021545831,0.8891249021545831,0.0,0,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,37.07497,2822,2643152,2822,0,2643152,0,76.11604271021662,76.11604271021662,0.0,0,0
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000112,2,120,1,1,60,60,17857.14285714286,8928.57142857143,8928.57142857143,1,3
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.000245,2,102,1,1,42,60,8163.265306122449,4081.6326530612246,4081.6326530612246,0,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,8.6e-05,1,60,1,0,60,0,11627.906976744183,11627.906976744183,0.0,1,3
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.00046,2,120,1,1,60,60,4347.826086956522,2173.913043478261,2173.913043478261,1,4
0,0,0,1,0,0,0,1,0,1,0,0,0,0,7e-05,2,120,1,1,60,60,28571.42857142857,14285.714285714286,14285.714285714286,1,4
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000261,2,120,1,1,60,60,7662.835249042146,3831.417624521073,3831.417624521073,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,18.623243,10,1553,6,4,787,766,0.5369634064271191,0.3221780438562714,0.2147853625708476,1,1
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.000923,2,543,2,0,543,0,2166.8472372697724,2166.8472372697724,0.0,0,0
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000126,2,120,1,1,60,60,15873.015873015873,7936.507936507936,7936.507936507936,1,3
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.180042,2,120,2,0,120,0,0.3860972555820975,0.3860972555820975,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.042933,2,172,2,0,172,0,0.3965946008007642,0.3965946008007642,0.0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.854865,2,120,2,0,120,0,0.4119579020219923,0.4119579020219923,0.0,1,2
1,0,0,1,0,0,0,1,0,0,0,0,0,0,3.2e-05,1,60,1,0,60,0,31250.0,31250.0,0.0,1,3
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.190247,2,120,2,0,120,0,0.3853381158931357,0.3853381158931357,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,21.092472,10,1700,6,4,934,766,0.4741027983822853,0.2844616790293712,0.1896411193529141,1,1
1,0,0,0,1,0,0,1,0,0,0,0,0,0,3.2e-05,1,60,1,0,60,0,31250.0,31250.0,0.0,1,3
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000145,2,120,1,1,60,60,13793.103448275862,6896.551724137931,6896.551724137931,1,3
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.187117,2,120,2,0,120,0,0.385570635865742,0.385570635865742,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,15.527287,10,1516,6,4,750,766,0.6440275110519952,0.3864165066311971,0.257611004420798,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.243997,4,240,4,0,240,0,0.485201535129137,0.485201535129137,0.0,1,2
0,1,0,0,0,0,0,1,0,1,0,0,0,0,24.521826,10,1601,6,4,835,766,0.4077999737866177,0.2446799842719706,0.163119989514647,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.501093,2,172,2,0,172,0,0.7996503928482468,0.7996503928482468,0.0,0,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000657,2,120,1,1,60,60,3044.1400304414,1522.0700152207,1522.0700152207,1,4
0,1,0,0,0,1,0,0,0,1,0,0,0,0,24.263739,656,194176,656,0,194176,0,27.036228835135425,27.036228835135425,0.0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.839562,2,120,2,0,120,0,0.4132605388669471,0.4132605388669471,0.0,1,2
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000138,2,120,1,1,60,60,14492.753623188406,7246.376811594203,7246.376811594203,1,3
0,0,0,1,0,0,0,1,0,1,0,0,0,0,7.5e-05,2,120,1,1,60,60,26666.666666666668,13333.333333333334,13333.333333333334,1,3
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.195453,2,120,2,0,120,0,0.3849519955237782,0.3849519955237782,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.291093,2,337,1,1,100,237,6.870656456871172,3.435328228435586,3.435328228435586,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.689438,4,240,4,0,240,0,0.5201940635973656,0.5201940635973656,0.0,1,2
1,0,0,1,0,0,0,1,0,0,0,0,0,0,3.9e-05,1,60,1,0,60,0,25641.02564102564,25641.02564102564,0.0,1,3
1,0,0,1,0,0,0,1,0,0,0,0,0,0,3.7e-05,1,60,1,0,60,0,27027.027027027027,27027.027027027027,0.0,1,3
1,0,0,1,0,0,0,1,0,0,0,0,0,0,9.3e-05,1,60,1,0,60,0,10752.688172043012,10752.688172043012,0.0,1,3
1,0,0,1,0,0,0,1,0,0,0,0,0,0,6.4e-05,1,60,1,0,60,0,15625.0,15625.0,0.0,1,3
0,0,0,1,0,0,0,0,1,1,0,0,0,0,2.2e-05,2,120,1,1,60,60,90909.09090909093,45454.545454545456,45454.545454545456,1,4
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.000111,2,120,1,1,60,60,18018.018018018018,9009.009009009009,9009.009009009009,1,4
0,1,0,0,0,0,0,0,1,1,0,0,0,0,19.694227,10,1756,6,4,990,766,0.507763010957475,0.304657806574485,0.2031052043829899,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.047835,2,176,2,0,176,0,0.3962094640573632,0.3962094640573632,0.0,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,91.524689,10,2211,6,4,815,1396,0.1092601363551205,0.0655560818130723,0.0437040545420482,1,1
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.00016,2,120,1,1,60,60,12499.999999999998,6249.999999999999,6249.999999999999,1,3
0,1,0,0,0,0,0,1,0,1,0,0,0,0,9.3e-05,2,120,1,1,60,60,21505.376344086024,10752.688172043012,10752.688172043012,1,4
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000108,2,120,1,1,60,60,18518.51851851852,9259.25925925926,9259.25925925926,1,3
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.000852,2,120,1,1,60,60,2347.417840375587,1173.7089201877934,1173.7089201877934,1,4
0,0,0,1,0,0,0,1,0,1,0,0,0,0,2.1e-05,2,120,1,1,60,60,95238.09523809524,47619.04761904762,47619.04761904762,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.043907,2,176,2,0,176,0,0.3965180166882537,0.3965180166882537,0.0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.007427,2,203,1,1,64,139,269.2877339437189,134.64386697185944,134.64386697185944,0,0
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000212,2,120,1,1,60,60,9433.962264150943,4716.981132075472,4716.981132075472,1,3
0,0,0,1,0,0,0,1,0,1,0,0,0,0,6.2e-05,2,120,1,1,60,60,32258.06451612903,16129.032258064515,16129.032258064515,1,3
0,0,0,1,0,0,0,1,0,1,0,0,0,0,8.9e-05,2,120,1,1,60,60,22471.91011235955,11235.955056179777,11235.955056179777,1,4
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.923915,2,120,1,1,60,60,2.164701298279604,1.0823506491398018,1.0823506491398018,1,4
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000165,2,120,1,1,60,60,12121.212121212122,6060.606060606061,6060.606060606061,1,3
0,1,0,0,0,0,0,1,0,1,0,0,0,0,31.717323,10,1685,6,4,919,766,0.3152851203741248,0.1891710722244749,0.1261140481496499,1,1
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.003436,2,120,1,1,60,60,582.0721769499419,291.03608847497094,291.03608847497094,1,4
0,1,0,0,0,0,0,0,1,1,0,0,0,0,13.860362,10,1551,6,4,785,766,0.7214818776017539,0.4328891265610523,0.2885927510407015,1,1
0,1,0,0,0,1,0,0,0,1,0,0,0,0,22.533857,1799,1684658,1799,0,1684658,0,79.83542275962787,79.83542275962787,0.0,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,29.950951,10,1818,6,4,1052,766,0.3338792147200935,0.2003275288320561,0.1335516858880374,1,1
0,1,0,0,0,1,0,0,0,1,0,0,0,0,31.754602,2318,2173783,2318,0,2173783,0,72.99729343167331,72.99729343167331,0.0,0,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000139,2,120,1,1,60,60,14388.489208633096,7194.244604316547,7194.244604316547,1,4
0,1,0,0,0,0,0,0,1,1,0,0,0,0,124.966103,10,2124,6,4,728,1396,0.0800216999645095,0.0480130199787057,0.0320086799858038,1,1
1,0,0,0,1,0,0,1,0,0,0,0,0,0,3.3e-05,1,60,1,0,60,0,30303.0303030303,30303.0303030303,0.0,1,3
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000545,2,120,1,1,60,60,3669.7247706422017,1834.8623853211009,1834.8623853211009,1,4
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.00423,2,120,1,1,60,60,472.81323877068553,236.4066193853428,236.4066193853428,1,4
0,0,0,1,0,0,0,1,0,1,0,0,0,0,1.6e-05,2,120,1,1,60,60,125000.0,62500.0,62500.0,1,3
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.174377,2,120,2,0,120,0,0.3865199617267934,0.3865199617267934,0.0,1,2
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.006936,2,120,1,1,60,60,288.3506343713956,144.1753171856978,144.1753171856978,1,4
1,0,0,1,0,0,0,1,0,0,0,0,0,0,3.4e-05,1,60,1,0,60,0,29411.76470588236,29411.76470588236,0.0,1,3
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000283,2,120,1,1,60,60,7067.137809187279,3533.56890459364,3533.56890459364,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,18.330963,505,495980,254,251,243424,252556,27.54901638282724,13.856336952946773,13.69267942988047,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,26.896204,10,1591,6,4,825,766,0.371799678497382,0.2230798070984292,0.1487198713989528,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.247696,4,240,4,0,240,0,0.4849839276326383,0.4849839276326383,0.0,1,2
0,0,0,1,0,0,0,0,1,1,0,0,0,0,2.2e-05,2,120,1,1,60,60,90909.09090909093,45454.545454545456,45454.545454545456,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.04381,2,172,2,0,172,0,0.3965256423219749,0.3965256423219749,0.0,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.047801,2,176,2,0,176,0,0.3962121327683084,0.3962121327683084,0.0,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.183431,2,120,2,0,120,0,0.3858448197728493,0.3858448197728493,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,54.818588,10,2311,6,4,915,1396,0.1824198755356486,0.1094519253213891,0.0729679502142594,1,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,5.8e-05,2,120,1,1,60,60,34482.75862068965,17241.379310344826,17241.379310344826,1,4
0,0,0,0,1,0,0,0,1,1,0,0,0,0,6.6e-05,2,120,1,1,60,60,30303.0303030303,15151.51515151515,15151.51515151515,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.039171,2,176,2,0,176,0,0.3968906790422472,0.3968906790422472,0.0,0,0
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.000371,2,120,1,1,60,60,5390.8355795148245,2695.4177897574123,2695.4177897574123,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.043733,2,172,2,0,172,0,0.396531695868913,0.396531695868913,0.0,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,16.582876,11,1627,7,4,861,766,0.6633348762904577,0.4221221940030186,0.2412126822874391,1,1
1,0,0,1,0,0,0,1,0,0,0,0,0,0,6.1e-05,1,60,1,0,60,0,16393.44262295082,16393.44262295082,0.0,1,3
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.047921,2,176,2,0,176,0,0.3962027139489703,0.3962027139489703,0.0,0,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,945.599976,39709,40149014,19855,19854,19902258,20246756,41.99344438223632,20.997250955936995,20.996193426299325,0,0
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000162,2,120,1,1,60,60,12345.679012345678,6172.839506172839,6172.839506172839,1,4
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.108522,2,132,2,0,132,0,18.429442877941803,18.429442877941803,0.0,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.000112,2,120,1,1,60,60,17857.14285714286,8928.57142857143,8928.57142857143,1,3
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.043347,2,176,2,0,176,0,0.3965620450070162,0.3965620450070162,0.0,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.008023,2,203,1,1,64,139,249.2833104823632,124.6416552411816,124.6416552411816,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.343193,2,120,2,0,120,0,0.8535361790514056,0.8535361790514056,0.0,1,2
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.171438,2,120,2,0,120,0,0.3867396263863165,0.3867396263863165,0.0,1,2
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.048539,2,176,2,0,176,0,0.3961542141201642,0.3961542141201642,0.0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,1685.706909,59452,59114121,29726,29726,30347258,28766863,35.26828992785483,17.634144963927415,17.634144963927415,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.14582,2,340,1,1,81,259,13.71553970648745,6.857769853243725,6.857769853243725,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,118.601578,49,11580,26,23,3031,8549,0.4131479599706506,0.2192213665150391,0.1939265934556115,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,7.5e-05,3,180,2,1,120,60,40000.0,26666.666666666668,13333.333333333334,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.246727,4,240,4,0,240,0,0.4850409138073808,0.4850409138073808,0.0,1,2
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.003273,2,120,1,1,60,60,611.0601894286588,305.5300947143294,305.5300947143294,1,4
0,1,0,0,0,0,0,1,0,1,0,0,0,0,38.80183,10,1740,6,4,974,766,0.2577198034216427,0.1546318820529856,0.103087921368657,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.344419,2,120,2,0,120,0,0.8530898273730081,0.8530898273730081,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,91.676476,10,2487,6,4,1091,1396,0.1090792364226565,0.0654475418535939,0.0436316945690626,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.24839,4,240,4,0,240,0,0.484943122233551,0.484943122233551,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,19.701674,10,1622,6,4,856,766,0.5075710825384685,0.3045426495230811,0.2030284330153874,1,1
0,1,0,0,0,0,0,1,0,1,0,0,0,0,53.280594,10,1576,6,4,810,766,0.1876855952469298,0.1126113571481579,0.0750742380987719,1,1
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000605,2,120,1,1,60,60,3305.785123966942,1652.892561983471,1652.892561983471,1,4
0,1,0,0,0,0,0,0,1,1,0,0,0,0,4.6e-05,2,120,1,1,60,60,43478.260869565216,21739.130434782608,21739.130434782608,1,4
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.00023,2,120,1,1,60,60,8695.652173913044,4347.826086956522,4347.826086956522,1,3
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.001217,2,120,1,1,60,60,1643.3853738701723,821.6926869350863,821.6926869350863,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.34911,2,120,2,0,120,0,0.8513862696936286,0.8513862696936286,0.0,1,2
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.000251,2,102,1,1,42,60,7968.127490039841,3984.0637450199206,3984.0637450199206,0,0
1,1,0,0,0,1,0,0,0,0,0,0,0,0,728.37384,4,1086,4,0,1086,0,0.0054916854235182,0.0054916854235182,0.0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.346953,2,120,2,0,120,0,0.8521687481598481,0.8521687481598481,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.343192,2,120,2,0,120,0,0.8535365433135653,0.8535365433135653,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.343192,2,120,2,0,120,0,0.8535365433135653,0.8535365433135653,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.835666,2,120,2,0,120,0,0.413593494670641,0.413593494670641,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.345687,2,120,2,0,120,0,0.8526286755223523,0.8526286755223523,0.0,1,2
0,0,0,1,0,0,0,1,0,1,0,0,0,0,1.6e-05,2,120,1,1,60,60,125000.0,62500.0,62500.0,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.000143,2,120,1,1,60,60,13986.013986013986,6993.006993006993,6993.006993006993,1,4
0,0,1,0,0,0,1,0,0,0,0,0,0,1,1196.011719,4,240,2,2,120,120,0.003344448834786,0.001672224417393,0.001672224417393,0,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.003152,2,120,1,1,60,60,634.5177664974619,317.25888324873097,317.25888324873097,1,4
0,0,0,1,0,0,0,0,1,1,0,0,0,0,8.2e-05,2,120,1,1,60,60,24390.243902439022,12195.121951219511,12195.121951219511,1,3
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.003715,2,120,1,1,60,60,538.3580080753701,269.17900403768505,269.17900403768505,1,4
0,0,0,1,0,0,0,1,0,1,0,0,0,0,8.6e-05,2,120,1,1,60,60,23255.81395348837,11627.906976744183,11627.906976744183,1,4
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000215,2,120,1,1,60,60,9302.32558139535,4651.162790697675,4651.162790697675,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.016888,8,564,5,3,338,226,473.7091425864519,296.06821411653243,177.64092846991946,1,4
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.183947,2,120,2,0,120,0,0.3858064135300766,0.3858064135300766,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,91.563469,10,2172,6,4,776,1396,0.1092138612616348,0.0655283167569808,0.0436855445046539,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.834965,2,120,2,0,120,0,0.4136534597458306,0.4136534597458306,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,59.141209,10,2162,6,4,766,1396,0.1690868375720895,0.1014521025432537,0.0676347350288358,1,1
1,0,0,1,0,0,0,1,0,0,0,0,0,0,2.2e-05,1,60,1,0,60,0,45454.545454545456,45454.545454545456,0.0,1,3
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.000683,2,120,1,1,60,60,2928.2576866764275,1464.1288433382138,1464.1288433382138,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.007637,2,227,1,1,76,151,261.882938326568,130.941469163284,130.941469163284,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.041867,2,176,2,0,176,0,0.3966784526446255,0.3966784526446255,0.0,0,0
0,0,0,1,0,0,0,0,1,1,0,0,0,0,5.5e-05,2,120,1,1,60,60,36363.63636363636,18181.81818181818,18181.81818181818,1,3
0,1,0,0,0,0,0,1,0,1,0,0,0,0,38.922298,10,1618,6,4,852,766,0.2569221375366891,0.1541532825220135,0.1027688550146756,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.349479,2,120,2,0,120,0,0.8512525542896957,0.8512525542896957,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.343192,2,120,2,0,120,0,0.8535365433135653,0.8535365433135653,0.0,1,2
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.048103,2,176,2,0,176,0,0.3961884295942456,0.3961884295942456,0.0,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,88.085693,10,2233,6,4,837,1396,0.1135258140047782,0.0681154884028669,0.0454103256019113,1,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,26.772478,10,1654,6,4,888,766,0.3735179089511251,0.224110745370675,0.14940716358045,1,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,14.055474,10,1591,6,4,825,766,0.7114665787863148,0.4268799472717889,0.2845866315145259,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.344418,2,120,2,0,120,0,0.85309019125429,0.85309019125429,0.0,1,2
0,1,0,0,0,1,0,0,0,1,0,0,0,0,26.870178,2145,2009338,2145,0,2009338,0,79.8282765376545,79.8282765376545,0.0,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,0,2.500956,2,172,2,0,172,0,0.7996941969390905,0.7996941969390905,0.0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.175851,2,1209,1,1,70,1139,11.373264866278838,5.686632433139419,5.686632433139419,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.501218,2,172,2,0,172,0,0.7996104297986021,0.7996104297986021,0.0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.684789,4,240,4,0,240,0,0.5205087608781451,0.5205087608781451,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,90.660408,10,2493,6,4,1097,1396,0.1103017317107154,0.0661810390264292,0.0441206926842861,1,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,26.813675,10,1641,6,4,875,766,0.3729440294924138,0.2237664176954483,0.1491776117969655,1,1
1,0,0,1,0,0,0,1,0,0,0,0,0,0,2.5e-05,1,60,1,0,60,0,40000.0,40000.0,0.0,1,3
0,0,0,1,0,0,0,0,1,1,0,0,0,0,2e-06,2,120,1,1,60,60,1000000.0,500000.0,500000.0,1,4
0,0,0,1,0,0,0,0,1,1,0,0,0,0,1.5e-05,2,120,1,1,60,60,133333.33333333334,66666.66666666667,66666.66666666667,1,3
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.046632,2,172,2,0,172,0,0.3963039112025605,0.3963039112025605,0.0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.143922,2,227,1,1,76,151,13.896416114284127,6.948208057142064,6.948208057142064,0,0
