protoudp,dportWell-known,dportUnspecified,dportRegistered,dportDynamic/Private,sportWell-known,sportUnspecified,sportRegistered,sportDynamic/Private,prototcp,protorarp,protoigmp,protoicmp,protoarp,dur,pkts,bytes,spkts,dpkts,sbytes,dbytes,rate,srate,drate,label,category
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2e-05,1.0,60.0,1.0,0.0,60.0,0.0,31250.0,31250.0,0.0,0,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000395,2.0,120.0,1.0,1.0,60.0,60.0,5063.291139240506,2531.645569620253,2531.645569620253,0,4.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.000111,2.0,120.0,1.0,1.0,60.0,60.0,18018.018018018018,9009.009009009009,9009.009009009009,0,3.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,91.549385,10.0,2338.0,6.0,4.0,942.0,1396.0,0.1092306627728848,0.0655383976637308,0.0436922651091539,0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,21.027048,10.0,1580.0,6.0,4.0,814.0,766.0,0.4755779318142993,0.2853467590885796,0.1902311727257197,0,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.851051,2.0,120.0,2.0,0.0,120.0,0.0,0.4122817921312309,0.4122817921312309,0.0,0,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.002417,2.0,120.0,1.0,1.0,60.0,60.0,827.4720728175424,413.7360364087712,413.7360364087712,0,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.9e-05,2.0,120.0,1.0,1.0,60.0,60.0,25316.45569620253,12658.227848101267,12658.227848101267,0,4.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.186492,2.0,120.0,2.0,0.0,120.0,0.0,0.385617099187659,0.385617099187659,0.0,0,2.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.24836,4.0,240.0,4.0,0.0,240.0,0.0,0.4849448860137045,0.4849448860137045,0.0,0,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000428,2.0,120.0,1.0,1.0,60.0,60.0,4672.897196261682,2336.448598130841,2336.448598130841,0,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.000125,2.0,120.0,1.0,1.0,60.0,60.0,16000.0,8000.0,8000.0,0,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00014,2.0,120.0,1.0,1.0,60.0,60.0,14285.714285714286,7142.857142857143,7142.857142857143,0,4.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,21.093157,10.0,1681.0,6.0,4.0,915.0,766.0,0.4740874019000569,0.2844524411400341,0.1896349607600227,0,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.187121,2.0,120.0,2.0,0.0,120.0,0.0,0.3855703385365407,0.3855703385365407,0.0,0,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,22.540586,8.0,2183.0,5.0,3.0,853.0,1330.0,0.3549153513577686,0.2218220945986053,0.1330932567591632,0,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344414,2.0,120.0,2.0,0.0,120.0,0.0,0.8530916467825223,0.8530916467825223,0.0,0,2.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.250158,4.0,240.0,4.0,0.0,240.0,0.0,0.4848391994432106,0.4848391994432106,0.0,0,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000739,2.0,120.0,1.0,1.0,60.0,60.0,2706.3599458728013,1353.1799729364006,1353.1799729364006,0,4.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,53.209438,10.0,1692.0,6.0,4.0,926.0,766.0,0.1879365837316304,0.1127619502389782,0.0751746334926521,0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000596,2.0,120.0,1.0,1.0,60.0,60.0,3355.704697986577,1677.8523489932886,1677.8523489932886,0,4.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.190249,2.0,120.0,2.0,0.0,120.0,0.0,0.3853379674077294,0.3853379674077294,0.0,0,2.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.831664,2.0,120.0,2.0,0.0,120.0,0.0,0.4139360684021074,0.4139360684021074,0.0,0,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.980482,8.0,2063.0,5.0,3.0,733.0,1330.0,0.4449268935059695,0.2780793084412309,0.1668475850647385,0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000109,1.0,60.0,1.0,0.0,60.0,0.0,9174.311926605504,9174.311926605504,0.0,0,3.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,91.557274,10.0,2286.0,6.0,4.0,890.0,1396.0,0.1092212509516174,0.0655327505709704,0.0436885003806469,0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,53.299377,10.0,1686.0,6.0,4.0,920.0,766.0,0.1876194537883622,0.1125716722730173,0.0750477815153449,0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.004788,2.0,120.0,1.0,1.0,60.0,60.0,1.9904696314048336,0.9952348157024168,0.9952348157024168,0,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000123,2.0,120.0,1.0,1.0,60.0,60.0,16260.162601626014,8130.081300813007,8130.081300813007,0,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4e-05,2.0,120.0,1.0,1.0,60.0,60.0,142857.14285714287,71428.57142857143,71428.57142857143,0,3.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0001,2.0,120.0,1.0,1.0,60.0,60.0,20000.0,10000.0,10000.0,0,4.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.835665,2.0,120.0,2.0,0.0,120.0,0.0,0.4135935802004482,0.4135935802004482,0.0,0,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.061897,17.0,3275.0,10.0,7.0,1185.0,2090.0,274.64982147761606,161.55871851624474,113.0911029613713,0,3.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,59.149555,10.0,2182.0,6.0,4.0,786.0,1396.0,0.1690629794256271,0.1014377876553762,0.0676251917702508,0,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.244005,4.0,240.0,4.0,0.0,240.0,0.0,0.4852010642885345,0.4852010642885345,0.0,0,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,53.252129,10.0,1505.0,6.0,4.0,739.0,766.0,0.1877859193197703,0.1126715515918621,0.0751143677279081,0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,26.755085,10.0,1729.0,6.0,4.0,963.0,766.0,0.3737607262320415,0.2242564357392248,0.1495042904928166,0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-06,1.0,60.0,1.0,0.0,60.0,0.0,333333.3333333333,333333.3333333333,0.0,0,3.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.844367,2.0,120.0,2.0,0.0,120.0,0.0,0.4128506366260029,0.4128506366260029,0.0,0,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.3e-05,2.0,120.0,1.0,1.0,60.0,60.0,21505.376344086024,10752.688172043012,10752.688172043012,0,3.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.679943,4.0,240.0,4.0,0.0,240.0,0.0,0.5208371989219192,0.5208371989219192,0.0,0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-05,1.0,60.0,1.0,0.0,60.0,0.0,33333.333333333336,33333.333333333336,0.0,0,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6e-05,2.0,120.0,1.0,1.0,60.0,60.0,33333.333333333336,16666.666666666668,16666.666666666668,0,4.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3e-05,1.0,60.0,1.0,0.0,60.0,0.0,23255.81395348837,23255.81395348837,0.0,0,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.7e-05,2.0,120.0,1.0,1.0,60.0,60.0,42553.19148936171,21276.595744680853,21276.595744680853,0,3.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000178,2.0,120.0,1.0,1.0,60.0,60.0,11235.955056179777,5617.977528089888,5617.977528089888,0,4.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,29.867844,16.0,4752.0,13.0,3.0,4052.0,700.0,0.5356931688808874,0.435250699715721,0.1004424691651663,0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.000258,2.0,120.0,1.0,1.0,60.0,60.0,7751.937984496125,3875.968992248064,3875.968992248064,0,3.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.24117,4.0,240.0,4.0,0.0,240.0,0.0,0.4853679756636497,0.4853679756636497,0.0,0,2.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.243996,4.0,240.0,4.0,0.0,240.0,0.0,0.4852015939842766,0.4852015939842766,0.0,0,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.528418,10.0,1629.0,6.0,4.0,863.0,766.0,0.6439806038193975,0.3863883622916385,0.2575922415277589,0,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.688451,4.0,240.0,4.0,0.0,240.0,0.0,0.5202608431789446,0.5202608431789446,0.0,0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9e-05,1.0,60.0,1.0,0.0,60.0,0.0,11235.955056179777,11235.955056179777,0.0,0,3.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6907,4.0,240.0,4.0,0.0,240.0,0.0,0.5201087027188682,0.5201087027188682,0.0,0,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.000653,2.0,120.0,1.0,1.0,60.0,60.0,3062.787136294028,1531.3935681470136,1531.3935681470136,0,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.003787,2.0,120.0,1.0,1.0,60.0,60.0,528.1225244256667,264.06126221283336,264.06126221283336,0,4.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.139824,8.0,1961.0,5.0,3.0,631.0,1330.0,0.441018611867458,0.2756366324171612,0.1653819794502967,0,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.183342,2.0,120.0,2.0,0.0,120.0,0.0,0.3858514448786131,0.3858514448786131,0.0,0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5e-05,1.0,60.0,1.0,0.0,60.0,0.0,28571.42857142857,28571.42857142857,0.0,0,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.000154,2.0,120.0,1.0,1.0,60.0,60.0,12987.012987012988,6493.506493506494,6493.506493506494,0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8e-05,1.0,60.0,1.0,0.0,60.0,0.0,12820.51282051282,12820.51282051282,0.0,0,3.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.348767,2.0,120.0,2.0,0.0,120.0,0.0,0.8515106010941059,0.8515106010941059,0.0,0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000104,1.0,60.0,1.0,0.0,60.0,0.0,9615.384615384615,9615.384615384615,0.0,0,3.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,26.853119,10.0,1783.0,6.0,4.0,1017.0,766.0,0.3723962195974329,0.2234377317584598,0.1489584878389732,0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.003372,2.0,120.0,1.0,1.0,60.0,60.0,593.1198102016607,296.55990510083035,296.55990510083035,0,4.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,91.556366,10.0,2345.0,6.0,4.0,949.0,1396.0,0.1092223341411344,0.0655334004846806,0.0436889336564537,0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3e-05,2.0,120.0,1.0,1.0,60.0,60.0,66666.66666666667,33333.333333333336,33333.333333333336,0,4.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,31.7222,10.0,1571.0,6.0,4.0,805.0,766.0,0.3152366481517675,0.1891419888910605,0.126094659260707,0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5e-05,2.0,120.0,1.0,1.0,60.0,60.0,133333.33333333334,66666.66666666667,66666.66666666667,0,3.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.839541,2.0,120.0,2.0,0.0,120.0,0.0,0.4132623321095947,0.4132623321095947,0.0,0,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.003398,2.0,120.0,1.0,1.0,60.0,60.0,588.5815185403178,294.2907592701589,294.2907592701589,0,4.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,22.702717,10.0,1552.0,6.0,4.0,786.0,766.0,0.4404759130812404,0.2642855478487442,0.1761903652324961,0,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.695992,4.0,240.0,4.0,0.0,240.0,0.0,0.5197510600322869,0.5197510600322869,0.0,0,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.000197,2.0,120.0,1.0,1.0,60.0,60.0,10152.284263959393,5076.142131979696,5076.142131979696,0,3.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,26.814749,10.0,1789.0,6.0,4.0,1023.0,766.0,0.3729290921201612,0.2237574552720967,0.1491716368480644,0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,26.820915,10.0,1558.0,6.0,4.0,792.0,766.0,0.3728433575066324,0.2237060145039794,0.1491373430026529,0,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4e-05,1.0,72.0,1.0,0.0,72.0,0.0,18518.51851851852,18518.51851851852,0.0,0,3.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,90.654114,10.0,2251.0,6.0,4.0,855.0,1396.0,0.1103093898198596,0.0661856338919158,0.0441237559279438,0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1e-06,2.0,120.0,1.0,1.0,60.0,60.0,2000000.0,1000000.0,1000000.0,0,3.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000902,2.0,120.0,1.0,1.0,60.0,60.0,2217.294900221729,1108.6474501108646,1108.6474501108646,0,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.000922,2.0,120.0,1.0,1.0,60.0,60.0,2169.1973969631235,1084.5986984815618,1084.5986984815618,0,4.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.349477,2.0,120.0,2.0,0.0,120.0,0.0,0.8512532789212238,0.8512532789212238,0.0,0,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001448,2.0,120.0,1.0,1.0,60.0,60.0,1381.2154696132595,690.6077348066298,690.6077348066298,0,4.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,22.724527,10.0,1700.0,6.0,4.0,934.0,766.0,0.4400531637028133,0.264031898221688,0.1760212654811253,0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4e-05,1.0,60.0,1.0,0.0,60.0,0.0,29411.76470588236,29411.76470588236,0.0,0,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001262,2.0,120.0,1.0,1.0,60.0,60.0,1584.7860538827258,792.3930269413629,792.3930269413629,0,4.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.067873,10.0,1559.0,6.0,4.0,793.0,766.0,0.710839513549774,0.4265037081298644,0.2843358054199096,0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000789,2.0,120.0,1.0,1.0,60.0,60.0,2534.854245880862,1267.427122940431,1267.427122940431,0,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000528,2.0,120.0,1.0,1.0,60.0,60.0,3787.878787878788,1893.9393939393933,1893.9393939393933,0,4.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.6e-05,2.0,120.0,1.0,1.0,60.0,60.0,76923.07692307692,38461.53846153846,38461.53846153846,0,3.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.830061,2.0,120.0,2.0,0.0,120.0,0.0,0.4140734454492397,0.4140734454492397,0.0,0,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000926,2.0,120.0,1.0,1.0,60.0,60.0,2159.8272138228945,1079.9136069114472,1079.9136069114472,0,4.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.477352,10.0,2225.0,6.0,4.0,829.0,1396.0,0.2668278164369777,0.1600966898621866,0.106731126574791,0,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.353637,2.0,120.0,2.0,0.0,120.0,0.0,0.8497487080633079,0.8497487080633079,0.0,0,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.8e-05,2.0,120.0,1.0,1.0,60.0,60.0,34482.75862068965,17241.379310344826,17241.379310344826,0,4.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.351757,2.0,120.0,2.0,0.0,120.0,0.0,0.8504279991512729,0.8504279991512729,0.0,0,2.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1e-05,1.0,60.0,1.0,0.0,60.0,0.0,24390.243902439022,24390.243902439022,0.0,0,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001149,2.0,120.0,1.0,1.0,60.0,60.0,1740.6440382941687,870.3220191470843,870.3220191470843,0,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.3e-05,2.0,120.0,1.0,1.0,60.0,60.0,31746.031746031746,15873.015873015873,15873.015873015873,0,4.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001581,2.0,120.0,1.0,1.0,60.0,60.0,1265.022137887413,632.5110689437065,632.5110689437065,0,4.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000121,2.0,120.0,1.0,1.0,60.0,60.0,16528.92561983471,8264.462809917355,8264.462809917355,0,3.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,135.677444,10.0,2141.0,6.0,4.0,745.0,1396.0,0.0737042186614305,0.0442225311968583,0.0294816874645722,0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.057275,10.0,1538.0,6.0,4.0,772.0,766.0,0.711375426602951,0.4268252559617707,0.2845501706411804,0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2e-05,1.0,60.0,1.0,0.0,60.0,0.0,83333.33333333333,83333.33333333333,0.0,0,3.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.84581,10.0,2302.0,6.0,4.0,906.0,1396.0,0.5306219260408547,0.3183731556245128,0.2122487704163418,0,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.679939,4.0,240.0,4.0,0.0,240.0,0.0,0.5208374701934482,0.5208374701934482,0.0,0,2.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344417,2.0,120.0,2.0,0.0,120.0,0.0,0.8530905551358824,0.8530905551358824,0.0,0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-06,1.0,60.0,1.0,0.0,60.0,0.0,142857.14285714287,142857.14285714287,0.0,0,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000883,2.0,120.0,1.0,1.0,60.0,60.0,2265.0056625141565,1132.5028312570782,1132.5028312570782,0,4.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,69.009987,10.0,2286.0,6.0,4.0,890.0,1396.0,0.1449065625820216,0.086943937549213,0.0579626250328086,0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.4e-05,2.0,120.0,1.0,1.0,60.0,60.0,31250.0,15625.0,15625.0,0,3.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,22.693827,10.0,1562.0,6.0,4.0,796.0,766.0,0.4406484635667664,0.2643890781400598,0.1762593854267065,0,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.190248,2.0,120.0,2.0,0.0,120.0,0.0,0.3853380416504182,0.3853380416504182,0.0,0,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.064693,10.0,1534.0,6.0,4.0,768.0,766.0,0.2697985384635453,0.1618791230781272,0.1079194153854181,0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2e-05,1.0,60.0,1.0,0.0,60.0,0.0,10869.565217391304,10869.565217391304,0.0,0,3.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.005217,10.0,1489.0,6.0,4.0,723.0,766.0,0.7140196399670209,0.4284117839802125,0.2856078559868083,0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.514263,10.0,1619.0,6.0,4.0,853.0,766.0,0.7990882083906979,0.4794529250344187,0.3196352833562791,0,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25015,4.0,240.0,4.0,0.0,240.0,0.0,0.4848396695817652,0.4848396695817652,0.0,0,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.000216,2.0,120.0,1.0,1.0,60.0,60.0,9259.25925925926,4629.62962962963,4629.62962962963,0,3.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344418,2.0,120.0,2.0,0.0,120.0,0.0,0.85309019125429,0.85309019125429,0.0,0,2.0
